city,year,longitude,latitude,Influ_diversity,Influ_num_people_divide
Groningen,1500,6.55,53.217,-1.1944714584823433,4.59773712448863
Gualdalajara,1500,-3.17,40.63,-1.8002161570868527,1.4374441812120875
Gyoer (Raab),1500,17.633,47.683,-1.2393716384107323,4.747608113629419
Haarlem,1500,4.65,52.367,-0.9033692216924243,0.6992439986414651
Halle,1500,12.0,51.5,-1.6337204436103636,6.993979493236847
Hamburg,1500,10.0,53.55,-1.9451215867281344,6.083576738862965
Hanau,1500,8.917,50.133,-2.07842074912752,5.000991692727618
Hannover,1500,9.717,52.367,-1.244390798588531,3.292504752960227
Heidelberg,1500,8.72,49.42,-1.9564958012367224,3.903338131452018
Hildesheim,1500,9.967,52.15,-1.2818923010201508,3.5770056137020654
Hoorn,1500,5.067,52.65,-1.3386894889885637,0.8389542427557605
Hull,1500,-0.339,53.75,-1.7211924028155126,11.354632567107277
Ieper (Ypres),1500,2.883,50.85,-1.4749744109421838,1.3416091413828697
Innsbruck,1500,11.4,47.267,-2.5559071570785004,5.6528914157014905
"Ioannina (Cassiope, Janina, Yanina, Yania, Yannina)",1500,20.83,39.67,-0.6022461477949494,3.200634683345676
Ipswich,1500,1.158,52.056,-1.593760260548347,7.094740214749582
"Iraklion (Candie, Candia, Heraklion, Heracleion, Kandiye)",1500,25.15,35.33,-1.1622563959290273,6.454613278080445
Issoudin,1500,2.0,46.95,-1.9247014759838033,7.787099731320539
Jaroslav (Jaroslaw),1500,22.683,50.017,-0.922393639603521,2.2269735936477573
Jativa (Shatiba),1500,-0.517,38.983,-1.3145109183579908,2.5909899817560236
Jerez de la Frontera (Sharish),1500,-6.133,36.683,-1.120521122482853,2.0156377946307886
Jerez-de-los-Caballeros,1500,-6.767,38.317,-0.7805362761852394,5.974518075578595
Jihlava (Iglau),1500,15.583,49.4,-2.1283006414441594,9.107837823123745
Kassel,1500,9.5,51.317,-1.0301900317040755,5.983408727476776
"Kerkira (Corfu, Corfou, Kerkyra)",1500,19.93,39.6,-0.485755841334617,3.200634683345676
"Khios (Chios, Scio)",1500,26.12,38.38,-1.1622563959290275,5.415810793134919
Kilkenny,1500,-7.252,52.654,-0.8158117096388923,2.1242307571014454
Kilmallock,1500,-8.577,52.4,-1.0487923225595572,3.191108984883337
King's Lynn,1500,0.394,52.758,-2.0601010508062423,9.761935784204312
Klagenfurt,1500,14.305,46.625,-1.6030129358606748,9.02743115815447
"Kobenhaven (Copenhagen, Kopenhagen)",1500,12.583,55.667,-1.7759236656622248,6.869725897617401
Koeln,1500,6.95,50.933,-1.6001822966196988,14.40285607505554
Kortrijk (Courtrai),1500,3.267,50.833,-1.6596071783793263,0.5820934506524277
Krakow (Krakau),1500,19.917,50.083,-0.6765005545944103,1.4847388669964663
Krefeld,1500,6.567,51.333,-1.6178600612334326,11.018481252480761
Kutna Hora (Kuttenberg),1500,15.267,49.95,-1.2078888523281026,5.560467715748957
La Coruna,1500,-8.383,43.367,-1.3952370088496924,7.727246592648844
La Rochelle,1500,-1.15,46.167,-1.6440692081692643,3.1953589118896115
Lanciano,1500,14.383,42.233,-1.5814071331000252,11.94903615115719
Laon,1500,3.617,49.567,-1.2221991825282315,1.6092079935710204
Laval,1500,-0.767,48.067,-1.45587319798062,3.5699386852701775
Le Mans,1500,0.2,48.0,-2.1783175181154126,7.883272648488377
Le Puy (- en Velay),1500,3.88,45.03,-1.3165129928873847,5.635487883194571
Lecce,1500,18.183,40.383,-0.6281527091108877,4.912085173745794
Leeuwarden,1500,5.783,53.2,-1.0198595281527567,3.2743000847877584
Leicester,1500,-1.135,52.635,-1.8411594598668417,9.673029265222487
Leiden,1500,4.5,52.15,-1.5196073111700676,1.0091467219495385
Leipzig,1500,12.333,51.3,-1.4974355216567434,9.394455505746103
Leon (Liyun),1500,-5.567,42.6,-2.0074380401038896,3.0107557606630655
Lerida (Larida),1500,0.617,41.617,-1.1738513370447095,4.9609837591857975
"Leuven (Loewen, Louvain)",1500,4.7,50.883,-1.4099157059795218,0.7646768873518544
Liberec (Reichenberg),1500,15.05,50.783,-1.9080934402466685,9.15229108261466
"Liege (Luik, Luettich)",1500,5.567,50.633,-0.8481701281000957,1.0770763284886304
Lier,1500,4.567,51.133,-1.7110387798769964,0.8548908551422347
Lille (Rijssel),1500,3.067,50.633,-1.3063594711260473,0.7858412573899953
Limoges,1500,1.25,45.85,-1.815246199898454,12.107956553837198
Linz,1500,14.3,48.3,-1.7259772096604176,9.754315225434441
Liria,1500,-0.6,39.633,-1.5694609928488978,3.149830958213205
"Lisboa (Lisbon, Lissabon, Al Ushbuna)",1500,-9.133,38.717,-1.5221511019479566,5.172991612142456
"Ljubljana (Emona, Laibach)",1500,14.514,46.055,-1.4865226294003424,7.960552930372578
Llerena,1500,-6.017,38.233,-1.1511620810280432,2.0778723579180656
Lodi,1500,9.5,45.317,-2.1788746949746813,3.52247628205988
Loja (Lawsha),1500,-4.15,37.167,-0.7174582184122676,1.7146257232208977
London,1500,-0.105,51.517,-1.946696457077698,8.961777113367893
Lorca (Lurka),1500,-1.7,37.667,-0.7670842997388044,2.392855453739386
Lucca,1500,10.483,43.833,-2.756532845511835,5.968129122266481
Luebeck,1500,10.7,53.867,-1.6175862517263417,9.459653619666108
Lueneburg,1500,10.4,53.25,-2.078103608368451,7.51200814383761
Luneville,1500,6.5,48.6,-1.9447815709178045,10.74435281895347
Luxemburg (Luxembourg),1500,6.15,49.6,-1.5578091491051873,5.943400793934955
Lyon,1500,4.85,45.75,-1.6203373082444819,11.3355811701826
Maastricht,1500,5.683,50.85,-1.237230278467668,1.2602499065673596
Macerata,1500,13.45,43.3,-2.425600884669986,25.95181289079452
Macon,1500,4.833,46.3,-2.3567027313293014,8.157925402512229
Maddaloni,1500,14.383,41.033,-0.8532290254081066,2.317259510742269
Madrid (Madjrit),1500,-3.683,40.4,-1.5396227754295009,4.391876196608095
Magdeburg,1500,11.667,52.167,-1.787712252502316,7.20142803752777
Mahon,1500,4.25,39.883,-1.516979617378854,2.7800384589316605
Mainz,1500,8.273,49.998,-1.8718904203451945,6.837253257852221
Mannheim,1500,8.465,49.488,-2.379543823024995,4.303417466870227
Manresa,1500,1.833,41.733,-1.516979617378854,4.6675922465457775
Mantua,1500,10.8,45.15,-2.835828688926678,3.600475120294512
Marseille,1500,5.4,43.3,-0.9659205083155,2.008375467256083
Mascali,1500,15.2,37.75,-0.7899626712462398,1.0051517017459397
Mataro,1500,2.45,41.533,-1.3521414654349988,5.201031360436723
Mechelen (Malines),1500,4.467,51.033,-1.594548473416664,0.982916242476062
Mecklenburg,1500,11.467,53.85,-1.6345836666947056,6.29102528315389
Medina de rio Seco,1500,-5.033,41.883,-2.532036885156372,2.5224049528271872
Medina del Campo,1500,-4.917,41.3,-1.759028251608668,1.0903749506556597
Melfi,1500,15.65,41.0,-0.6022461477949496,3.414010328902054
Merida (Marida),1500,-6.333,38.917,-0.8486787371620493,6.401269366691352
Messina,1500,15.567,38.183,-0.5409642307045694,3.36828697628283
Metz,1500,6.167,49.133,-1.6259516100819968,8.468345933018767
Milano,1500,9.2,45.467,-2.0346801005178183,4.992101040829435
Modena,1500,10.917,44.667,-3.1739376312917926,4.39780329787355
Mondovi,1500,7.817,44.383,-1.0874326425047187,7.78821106280781
Mons (Bergen),1500,3.933,50.45,-1.9477961806699433,0.8488840617589251
Montpellier,1500,3.883,43.6,-1.1738513370447092,5.038036075636712
Monza,1500,9.267,45.583,-2.57973713340071,3.0326013624700274
Morella,1500,-0.1,40.617,-1.9344639530912733,8.999879907217245
Moulins,1500,3.33,46.57,-1.8721829960244036,17.753520509183048
Muelheim an der Ruhr,1500,6.883,51.433,-1.5185878591964543,7.551127012189614
Muenchen,1500,11.583,48.15,-2.500941032525702,5.430103898578888
Muenster,1500,7.633,51.967,-1.6001822966196992,11.308909214488054
Namur (Namen),1500,4.867,50.467,-1.6091716043408488,0.8904534627349648
Nancy,1500,6.2,48.683,-1.4992727304405213,5.40996168004401
Nantes,1500,-1.55,47.217,-1.227626982289207,5.170256026943014
Napoli,1500,14.25,40.833,-0.3494709193809973,3.200634683345676
Newcastle-upon-Tine,1500,-1.602,54.974,-1.37865840865555,7.08711965597971
Nice,1500,7.25,43.7,-0.7670842997388044,5.121015493353082
"Nicosia (Lefkosha, Leukosia)",1500,33.37,35.17,-1.0941139349522175,5.414407005993101
Nijmegen,1500,5.867,51.833,-1.5431168719189936,3.4975189520885532
Nimes,1500,4.35,43.833,-0.6703886087717597,0.8644449230232765
Noerdlingen,1500,10.5,48.85,-2.68753485689515,7.812827473044695
Norwich,1500,1.303,52.628,-1.9323848368774414,10.028655341149785
Noto,1500,15.067,36.883,-0.3869724218126171,1.367890299191783
Nottingham,1500,-1.159,52.968,-1.6458465905998942,7.112521518545947
Novara,1500,8.633,45.467,-2.5038782717475767,10.611882105670553
Nuernberg,1500,11.083,49.45,-2.376584467641051,12.87874432108141
Ocana,1500,-3.517,39.933,-1.7777748729192682,4.787103124946345
"Ohrid (Lynchnidus, Okhri)",1500,20.8,41.117,-0.485755841334617,4.800952025018513
Olomouc (Olmuetz),1500,17.25,49.583,-1.3179742387887041,1.794133553053215
Olot,1500,2.483,42.183,-1.6226235807872833,5.734470474327669
Orihuela,1500,-0.95,38.083,-1.2066671416668537,2.9212141951170842
Orvieto,1500,12.117,42.717,-3.072119430116732,7.104439107729417
Oslo,1500,10.75,59.917,-1.4401103494161063,2.708900809268022
Osnabrueck,1500,8.05,52.267,-1.8633320326221126,3.9533765440584543
Oxford,1500,-1.254,51.754,-1.4387725389951673,6.045643290764054
Padova (Padua),1500,11.883,45.417,-2.1015432738344035,5.138288759898122
Palencia,1500,-4.533,42.017,-2.409289050204268,2.0372293778120887
Palermo (Balarm),1500,13.367,38.117,-0.11649030646033239,1.7425677720437567
Palma,1500,2.65,39.567,-1.4686317718953312,5.201031360436723
Pamplona (Bambluna),1500,-1.633,42.817,-1.2903416435050419,6.134549809745879
"Panczova (Pancevo, Pancsova)",1500,20.65,44.867,-0.3494709193809973,1.7840574809019416
Paris,1500,2.333,48.867,-1.4467379974750263,3.565151411171156
Parma,1500,10.333,44.8,-2.757055522082347,3.65079802445698
Passau,1500,13.483,48.583,-1.8570906470449349,7.547817072521892
"Patrai (Patras, Baliabadra)",1500,21.73,38.25,-0.6281527091108877,5.387735050298554
Pavia,1500,9.167,45.167,-2.214941207689273,3.5891561712962474
Perpignan,1500,2.883,42.683,-0.8045858021704244,3.200634683345676
Perth,1500,-3.434,56.396,-1.4902226172501198,4.978765062982162
Perugia,1500,12.367,43.133,-2.9119425026734564,25.78289050472905
Pesaro,1500,12.9,43.9,-2.3014958390122113,17.816866403957594
Piacenza,1500,9.667,45.017,-2.4057433620726956,1.6501049923026594
Pisa,1500,10.383,43.717,-2.719031343080215,5.701409565321008
Pistoia,1500,10.9,43.917,-2.702790652605305,3.420660998373941
Plasencia,1500,-6.083,40.033,-1.4293704629395128,2.9339151264002026
Plzen (Pilsen),1500,13.367,49.75,-2.051315287421323,11.81948665206939
Poitiers,1500,0.333,46.583,-1.723202635325985,3.615759737360809
Porto (Oporto),1500,-8.617,41.15,-1.4971041843858401,6.756895442618648
Portsmouth,1500,-1.07,50.809,-1.8437136569670134,3.7660801440700777
Poznan (Posen),1500,16.967,52.417,-0.9439544801381922,2.5538801698069866
Ppotsdam,1500,13.067,52.4,-1.8006463241091741,8.179399746327839
"Praha (Prag, Prague)",1500,14.467,50.083,-1.7101668083246795,10.935501834764393
Prato,1500,11.1,43.883,-3.216618705240814,6.2069277986079
Prenzlau,1500,13.867,53.317,-0.994653211038032,2.322346041282805
Preston,1500,-2.705,53.76,-0.5341036868181397,4.267512911127567
Procida,1500,14.033,40.767,-0.8532290254081066,2.317259510742269
Provins,1500,3.3,48.55,-1.8210288349930905,1.4553997157324643
Quedlinburg,1500,11.15,51.783,-0.9844841723783149,0.718271087563686
Ravenna,1500,12.201,44.418,-2.246758822256627,14.6035307893288
Reading,1500,-0.971,51.455,-1.5166840217536008,3.232641030179132
Regensburg,1500,12.1,49.017,-2.676922887413278,10.406382065925195
Reggio nell Emilia,1500,10.6,44.717,-3.009857718302938,3.4784675551638764
Reims,1500,4.033,49.25,-1.3593073954724433,3.005040341585662
Rennes,1500,-1.683,48.083,-1.6362510549258646,5.809210569955247
Requena,1500,-1.1,39.483,-1.904308781305711,2.862594512271926
Reus,1500,1.117,41.15,-1.506133274326951,8.935105157673345
Rimini,1500,12.581,44.063,-2.814198957125819,33.76669590929688
Riom,1500,3.117,45.9,-2.0676621065134486,19.353837850855882
Roma,1500,12.483,41.9,-2.448161534377498,11.059970961338944
Ronda (Runda),1500,-5.167,36.733,-0.7739448436252344,2.0334190984271534
Rostock,1500,12.133,54.083,-2.0770467395597003,6.923069809006494
Rotterdam,1500,4.5,51.917,-1.5196073111700676,0.948182251790573
Rouen,1500,1.083,49.433,-1.5891348652512969,6.027861986967689
Rovinj (Rovigno),1500,13.636,45.084,-1.7138780307312216,6.989693743091056
"Salamanca (Shalamaka, Shalamantika)",1500,-5.65,40.967,-1.3028574098739458,1.7467590793671857
Salerno,1500,14.783,40.683,-0.18463276743714233,3.734073797236621
Salford,1500,-2.294,53.483,-0.9210761086307568,5.867830252800405
"Saloniki (Thesaloniki, Selanik)",1500,22.933,40.633,-0.4176133803578072,2.7205394808438244
Saluzzo,1500,7.483,44.65,-0.7379617231237214,5.654454607244027
Salzburg,1500,13.033,47.8,-2.0857586282863223,10.165185911558238
San-Lucar-de-Barrameda,1500,-6.35,36.783,-1.120521122482853,1.6422304149071265
San-Sebastian,1500,-1.983,43.317,-1.8511525575901107,13.269297958037278
San-Severo,1500,15.383,41.683,-0.9517170671759468,4.480888556683946
Santander,1500,-3.804,43.465,-1.891679793683604,7.287159323688815
Santarem (Shantarim),1500,-8.683,39.233,-1.9997068069883066,5.480744947079541
Santiago (Shant Yacub),1500,-8.55,42.883,-1.0682073736362794,7.620558769870656
Sarajevo (Aquae Sulphurae),1500,18.383,43.85,-0.718736454255282,4.285294214923933
Satu Mare,1500,22.883,47.8,-0.32702963521341294,1.9263079112728605
Saumur,1500,-0.083,47.267,-1.73782576625017,4.735981876531796
Savigliano,1500,7.667,44.633,-0.9027998750675765,8.001586708364188
Savona,1500,8.5,44.283,-1.2393412526258807,2.5384344040327775
Schwerin,1500,11.383,53.633,-1.4636085023924412,4.690707941481051
Sciacca,1500,13.1,37.5,-0.5475556632645745,1.2829894585377108
Sedan,1500,4.95,49.7,-1.1971159122028854,3.4717995662402403
Segovia (Shakubiya),1500,-4.117,40.95,-1.8067797455479562,1.6159981068339178
"Sevilla(Seville, Ishbiliya)",1500,-5.987,37.377,-0.7364433411936145,2.0334190984271534
Sheffield,1500,-1.466,53.383,-1.255231176974183,8.687436997652547
"Shkoder (Scodra, Ishkodra)",1500,19.513,42.068,-0.5341036868181397,2.382694708712892
Shrewsbury,1500,-2.748,52.707,-1.0375664150910893,5.867830252800405
Siena,1500,11.35,43.317,-2.9837603899865512,11.69963604596142
Siracusa (Sirkusa),1500,15.3,37.067,-0.5034627282729496,1.5279220333590668
Soest,1500,8.117,51.583,-1.7326904307010378,12.055723973935379
Sopron (Oedenburg),1500,16.6,47.683,-1.3861166997655143,1.64477060116375
Speyer,1500,8.432,49.321,-2.07842074912752,5.000991692727618
Spoleto,1500,12.733,42.733,-2.339895153848078,9.415200360175195
St Omer,1500,2.25,50.75,-1.275718512580857,5.048273796004316
St-Andrews,1500,-2.785,56.338,-1.4820334736418654,4.267512911127567
St-Jean-d'Angely,1500,-0.517,45.95,-1.5759267471924545,3.1953589118896115
St-Quentin,1500,3.29,49.85,-1.67089060877108,0.7147160422045356
Steenvoorde,1500,2.583,50.8,-1.042737899660192,0.4435378366547795
Stockholm,1500,18.05,59.333,-1.015125130923505,1.093550183476439
Stockport,1500,-2.158,53.411,-0.9210761086307568,5.867830252800405
Stoke-on-Trent,1500,-2.186,53.024,-0.5034627282729495,5.334391138909459
Stralsund,1500,13.1,54.3,-0.9033692216924244,3.419937430167509
Strasbourg (Strassburg),1500,7.75,48.583,-1.8701965965278622,8.210858976121406
Stuttgart,1500,9.183,48.767,-2.1193921569082312,4.40343730072478
Szczecin (Stettin),1500,14.583,53.417,-1.363918745912317,4.396831484192039
Szekesfehervar (Stuhlweissenburg),1500,18.417,47.2,-0.6022461477949494,2.800555347927466
Talavera,1500,-4.833,39.95,-1.529734041734568,1.2083617173022534
Taranto,1500,17.23,40.476,-0.6765005545944103,4.476443230734854
Tarbes,1500,0.083,43.233,-1.9315672640747876,14.456199986444634
Terlizzi,1500,16.55,41.133,-0.7670842997388044,2.991704363738388
Termini Imerese,1500,13.7,37.983,-0.4310653568042421,1.780865964835927
"Timisoara (Temeschburg, Temesvas)",1500,21.229,45.759,-0.23298061292066485,1.677369658123752
Tineo,1500,-6.417,43.333,-1.1345900280888905,3.0539389270256656
Toledo,1500,-4.017,39.867,-1.1285872475753345,1.9369083039206934
Torino,1500,7.667,45.05,-1.1249341449363386,8.855089290589703
Torre Annunziata,1500,14.45,40.75,-0.7367387189477742,2.317259510742269
Torre del Greco,1500,14.367,40.783,-0.8532290254081066,2.317259510742269
Torun (Thorn),1500,18.6,53.033,-1.2334826129199852,0.5705575855658577
Toulouse,1500,1.433,43.6,-0.6765005545944103,3.307322506123865
Tournai (Doornik),1500,3.383,50.6,-1.1915582239830416,0.7345046260498409
Tours,1500,0.683,47.383,-1.389033218046753,9.655247961426122
Trapani,1500,12.483,38.017,-0.4310653568042421,1.7808659648359275
Treviso,1500,12.245,45.667,-2.3040157140408386,5.3743508965050335
Trier,1500,6.633,49.75,-1.2916900697738414,4.676482898443958
Trieste,1500,13.78,45.649,-1.6457355697544114,4.855937287527271
"Tripolis (Tripolitsa, Tripolitza)",1500,22.35,37.52,-0.485755841334617,2.215176109789244
Troyes,1500,4.083,48.3,-1.1664749536576953,4.383091385803939
Turku (Abbo),1500,22.283,60.45,-1.015125130923505,0.7125222449829064
Tynemouth,1500,-1.445,55.019,-1.5927933171243407,6.9804318332015205
Ubeda,1500,-3.367,38.017,-0.8339485248726,1.2573921970286583
Udine,1500,13.242,46.062,-1.902980407331211,8.008699229882735
Ulm,1500,10.05,48.567,-2.7402988317099335,32.692197122745114
Utrecht,1500,5.133,52.083,-1.4712594656865452,0.9123021209157653
Valencia (Balansiya),1500,-0.367,39.467,-1.0901768352065213,3.378447721309324
Valenciennes,1500,3.533,50.35,-1.5233222564257065,0.7929289099521827
Valladolid,1500,-4.717,41.65,-1.821531921117529,1.225004822256708
Valletta (La Vallette),1500,14.52,35.9,-0.23298061292066485,1.4669575632001013
Veliko Turnovo (Tarnovo),1500,25.65,43.067,-0.8611333220315526,3.0508973882183925
Velletri,1500,12.783,41.683,-2.358688178938148,9.229304911395017
Venezia,1500,12.327,45.439,-1.9066506761970021,5.189425337022841
Vercelli,1500,8.417,45.317,-1.9279741528137488,8.56042768482137
Verona,1500,11.0,45.45,-2.673407222452227,5.590732220577871
Versailles,1500,2.133,48.8,-2.2104058018837396,3.5713748674998826
Verviers,1500,5.867,50.583,-0.9844550500537158,2.1470924334110575
Vicenza,1500,11.55,45.55,-2.765341695811638,5.187901225268864
Vigevano,1500,8.85,45.317,-2.3528467442040557,9.668202911334904
Villefranche-de-Rouergue,1500,2.05,44.35,-0.7670842997388044,2.1871003669528783
Viterbo,1500,12.1,42.417,-2.7651772523646576,11.32749875936607
Vitoria,1500,-2.667,42.85,-1.7653032096749686,13.269297958037278
Voskopoje (Moskopolje),1500,20.583,40.633,-0.6022461477949494,4.800952025018513
Wakefield,1500,-1.493,53.68,-1.033096907105421,9.220876111543495
Warrington,1500,-2.594,53.392,-0.650593993278472,5.334391138909459
Warszawa (Warschau),1500,21.0,52.25,-1.3352726227320761,1.4475597772404305
Wien (Vienna),1500,16.367,48.2,-0.7562379566869017,3.431791632698419
Wigan,1500,-2.626,53.544,-0.4659612258413297,5.334391138909459
Winchester,1500,-1.308,51.062,-1.9036564435662178,5.366397485742917
Worcester,1500,-2.212,52.197,-1.6121774422462012,5.192140708538539
Worms,1500,8.36,49.636,-2.019884330462854,4.770176691524805
Wroclaw (Breslau),1500,17.033,51.1,-1.1384759812702672,2.6260763044256366
Wuerzburg,1500,9.949,49.797,-2.384408474516636,11.713600993372237
York,1500,-1.093,53.956,-1.8780311933593963,13.869416961164596
